name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
SwiftLint,VS Code extension to enforce Swift style and conventions via SwiftLint,https://marketplace.visualstudio.com/items?itemName=vknabel.vscode-swiftlint,9958,11081,1123,1.1
Rego Lint,Lint your Rego files,https://marketplace.visualstudio.com/items?itemName=Plex.vscode-regolint,9539,10817,1278,1.1
JS/TS Import/Export Sorter,Auto format imports and exports for JavaScript and TypeScript.,https://marketplace.visualstudio.com/items?itemName=dozerg.tsimportsorter,16131,18183,2052,1.1
Reflow Markdown,"Format lines in markdown headers, paragraphs, blockquotes, lists, etc. to a preferred line-length.",https://marketplace.visualstudio.com/items?itemName=marvhen.reflow-markdown,16157,17880,1723,1.1
Auto Translate JSON,Automatically translates JSON language files to other languages using Google Translate,https://marketplace.visualstudio.com/items?itemName=JeffJorczak.auto-translate-json,16593,17852,1259,1.1
Spaces Inside Braces,Adds appropriate spacing inside braces,https://marketplace.visualstudio.com/items?itemName=AiryShift.spaces-inside-braces,16604,17607,1003,1.1
Macaron,Design tool to create Web Components visually,https://marketplace.visualstudio.com/items?itemName=Macaron.macaron-vscode,1084,1163,79,1.1
Wordpress Devlopment,wordpress development toolkit,https://marketplace.visualstudio.com/items?itemName=hridoy.wordpress,110529,118461,7932,1.1
ES6 Mocha Snippets,Shortcuts to reduce the amount of boiler plate you need to type when creating a test file using mocha.,https://marketplace.visualstudio.com/items?itemName=spoonscen.es6-mocha-snippets,111180,118339,7159,1.1
Nodejs Snippets,Open-source Nodejs / Express / MongoDB / snippets generator,https://marketplace.visualstudio.com/items?itemName=abdoseadaa.node-js-snippet,103157,114850,11693,1.1
Iceberg Theme,Bluish color theme,https://marketplace.visualstudio.com/items?itemName=cocopon.iceberg-theme,39152,42535,3383,1.1
Vscode-Turtle,Turtle for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=feihuangtengda.vscode-turtle,37651,42195,4544,1.1
React Theme,Theme based on React's website colors,https://marketplace.visualstudio.com/items?itemName=mikaelkristiansson87.react-theme-vscode,38565,42054,3489,1.1
Material Dark Color Theme,Nice color theme by Sondre Sørbye,https://marketplace.visualstudio.com/items?itemName=magson.material-dark-color-theme,39837,41891,2054,1.1
Parse tree,Access document syntax using tree-sitter,https://marketplace.visualstudio.com/items?itemName=pokey.parse-tree,37853,41641,3788,1.1
IntelliJ-ish Darcula Theme,A theme extension for Visual Studio Code based on Darcula theme from Jetbrains IDE's.,https://marketplace.visualstudio.com/items?itemName=csantiago132.intellij-ish-darcula-theme,38527,41568,3041,1.1
Huacat Pink Theme,A cool pink theme for VScode.,https://marketplace.visualstudio.com/items?itemName=huacat.pink-theme,36584,41523,4939,1.1
Markdown+Math,LaTeX Math for Markdown ... with macros and more,https://marketplace.visualstudio.com/items?itemName=goessner.mdmath,279915,295655,15740,1.1
SCSS Everywhere,"'.class' and '#id' completion for HTML, Svelte, Latte, Slim, Liquid, TSX/JSX, Haml, Elixir, Smarty, PHP, ERB, Javascript, CSS and SCSS. Just declare class in your template or CSS/SCSS and see it in everywhere. (Both directions)",https://marketplace.visualstudio.com/items?itemName=gencer.html-slim-scss-css-class-completion,278430,293566,15136,1.1
ShaderlabVSCode(Free),Visual Studio Code Plugin for Unity Shaderlab programming,https://marketplace.visualstudio.com/items?itemName=amlovey.shaderlabvscodefree,275467,289385,13918,1.1
reStructuredText Syntax highlighting,Syntax highlighting and document symbols for reStructuredText,https://marketplace.visualstudio.com/items?itemName=trond-snekvik.simple-rst,242284,269770,27486,1.1
CSS Flexbox Cheatsheet,Open a flexbox cheatsheet directly in VS Code.,https://marketplace.visualstudio.com/items?itemName=dzhavat.css-flexbox-cheatsheet,244034,267494,23460,1.1
Paste JSON as Code (Refresh),"Copy JSON, paste as Go, TypeScript, C#, C++ and more.",https://marketplace.visualstudio.com/items?itemName=doggy8088.quicktype-refresh,223276,245522,22246,1.1
Material X,Material X is flutter package,https://marketplace.visualstudio.com/items?itemName=Zeeshux7860.material-x,1198,1285,87,1.1
WASDMap,"Keyboard navigation, selection, and window splitting and navigation based on WASD.",https://marketplace.visualstudio.com/items?itemName=mvromer.wasdmap,1146,1209,63,1.1
Manta's Cosmic Cursor,Move cursor brilliantly.,https://marketplace.visualstudio.com/items?itemName=thisismanta.cosmic-cursor,1115,1200,85,1.1
Terminal Intuiter,Terminal Productivity VSCode Extension,https://marketplace.visualstudio.com/items?itemName=seonglae.terminal-intuiter,1045,1133,88,1.1
Spacecode,Provide Spacemacs like key bindings in VSCode,https://marketplace.visualstudio.com/items?itemName=stevenguh.spacecode,991,1053,62,1.1
LaTeX Extension Pack,Popular Visual Studio Code extensions for LaTeX,https://marketplace.visualstudio.com/items?itemName=bat67.latex-extension-pack,4618,4951,333,1.1
Rust-in-peace Extension Pack,An opiniated set of Visual Studio Code extensions for Rust,https://marketplace.visualstudio.com/items?itemName=gilescope.rust-in-peace,4670,4941,271,1.1
GIFT Format Pack,An extension pack for Moodle's GIFT Format,https://marketplace.visualstudio.com/items?itemName=ethan-ou.vscode-gift-pack,4316,4883,567,1.1
PHP/SQL Bundle,PHP/SQL Extensions,https://marketplace.visualstudio.com/items?itemName=baqardo.php-sql-bundle,4575,4872,297,1.1
Create-React-VSCode IDE,📦 Modern React.js Extension Pack 🎒,https://marketplace.visualstudio.com/items?itemName=DennisVash.create-react-vscode,4622,4870,248,1.1
Factorio Modding Tool Kit,Debug Tools for developing Factorio Mods,https://marketplace.visualstudio.com/items?itemName=justarandomgeek.factoriomod-debug,6392,7215,823,1.1
Dbgee-vscode,Dbgee - the zero-configuration debuggee for debuggers,https://marketplace.visualstudio.com/items?itemName=nullpo-head.dbgee,6278,7157,879,1.1
Winkyscript Assembly Language,"Syntax highlighting, assembly, disassembly, registration, debug and execution of Winkyscript programs.",https://marketplace.visualstudio.com/items?itemName=winky-pyt.winkyscript,6589,7078,489,1.1
Ksh Debug,A debugger extension for ksh scripts (using kshdb).,https://marketplace.visualstudio.com/items?itemName=rogalmic.ksh-debug,6427,7013,586,1.1
Vala-Code,Vala support for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=osstekz.vala-code,6589,7001,412,1.1
Acme Cross Assembler (C64),Develop Commodore 64 games using ACME Cross-Assembler,https://marketplace.visualstudio.com/items?itemName=TonyLandi.acmecrossassembler,6478,6986,508,1.1
1C:Executor,1C:Executor Support for VSCode,https://marketplace.visualstudio.com/items?itemName=1c-soft.1c-executor-plugin,6196,6855,659,1.1
CSS Stacking Contexts,Highlights stacking contexts in CSS and ineffective z-index declarations.,https://marketplace.visualstudio.com/items?itemName=felixfbecker.css-stacking-contexts,9586,10187,601,1.1
支付宝小程序开发助手,支付宝小程序开发助手，支持钉钉小程序。,https://marketplace.visualstudio.com/items?itemName=alipay.minicode,8970,9874,904,1.1
gRPC Client,gRPC client for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=pashkatrick.grpc-client,8752,9787,1035,1.1
Shaderc GLSL Linter,Linting for glsl using shaderc,https://marketplace.visualstudio.com/items?itemName=majicDave.vscode-shaderc,9010,9532,522,1.1
ASN.1,"ASN.1 syntax, snippets, formatting, and more.",https://marketplace.visualstudio.com/items?itemName=wildboar.asn1,16411,17300,889,1.1
TLA+,TLA+ language support,https://marketplace.visualstudio.com/items?itemName=alygin.vscode-tlaplus,15171,16796,1625,1.1
DEPRECATED: Black – Python code formatter,VS Code formatter plugin for ambv/black,https://marketplace.visualstudio.com/items?itemName=joslarson.black-vscode,15378,16748,1370,1.1
JSON to JS Object,Convert a JSON Object to Javascript Object,https://marketplace.visualstudio.com/items?itemName=sallar.json-to-js-object,15789,16717,928,1.1
Remove Blank Lines,Fastest way to remove all empty lines in a document,https://marketplace.visualstudio.com/items?itemName=Thamaraiselvam.remove-blank-lines,15830,16706,876,1.1
VSCode Progressive Increment,Increments progressively integer values found in selection(s) by 1 or 10,https://marketplace.visualstudio.com/items?itemName=narsenico.vscode-progressive-increment,14692,16580,1888,1.1
handlebars-formatter,Prettier formatting for Handlebars files,https://marketplace.visualstudio.com/items?itemName=mfeckies.handlebars-formatter,15172,16395,1223,1.1
Break Time,Set a timer and a message to remind you to take a break!,https://marketplace.visualstudio.com/items?itemName=Lorenzo-Lupetti.break-time,902,1003,101,1.1
Flutter Snippets,Supercharge your Flutter workflow with handy Snippets for VS Code,https://marketplace.visualstudio.com/items?itemName=MarufHassan.flutter-snippets,98057,111466,13409,1.1
Unity Code Snippets,All snippets you need for Unity3D development,https://marketplace.visualstudio.com/items?itemName=cemuka.unity-code-snippets,103992,110512,6520,1.1
eslint-disable-snippets,Simple snippets to disable eslint rules,https://marketplace.visualstudio.com/items?itemName=drKnoxy.eslint-disable-snippets,103504,109874,6370,1.1
Vue TypeScript Snippets,Vue with TypeScript snippets.,https://marketplace.visualstudio.com/items?itemName=ducksoupdev.Vue2,103725,109748,6023,1.1
SAP Fiori Tools - Application Modeler,"Allows you to access a visualization of the application's pages, navigation, and service entities. You can add new navigation and pages, delete pages, and navigate to corresponding editing tools. The following features are part of this extension:Page Editor, and Page Map.",https://marketplace.visualstudio.com/items?itemName=SAPSE.sap-ux-application-modeler-extension,96634,108744,12110,1.1
Blueberry Banana,Blueberry Banana is an easy-on-the-eyes theme with a cyberpunkish feeling,https://marketplace.visualstudio.com/items?itemName=pshershov.blueberry-banana,36278,40426,4148,1.1
Nord Deep,Another Nord-based vscode theme,https://marketplace.visualstudio.com/items?itemName=marlosirapuan.nord-deep,36213,40402,4189,1.1
Dark hacker theme,Dark hacker theme by Magson,https://marketplace.visualstudio.com/items?itemName=magson.dark-hacker-theme,35734,40192,4458,1.1
Intellij IDEA light theme,Idea intellij light theme,https://marketplace.visualstudio.com/items?itemName=AlexTi.intellij-idea-light-theme,36743,40052,3309,1.1
Sublime Text 4 Theme,Sublime Text 4 Theme! New dark theme from Sublime Text 4 with converted color files from HSL to HEX,https://marketplace.visualstudio.com/items?itemName=EmilijanMB.sublime-text-4-theme,35111,39816,4705,1.1
Sublime Monokai,It is a VSCode theme which is based off of sublime text's monokai.,https://marketplace.visualstudio.com/items?itemName=AryanAhire.sublime-monokai,35890,39230,3340,1.1
Karma Problem Matcher,Capture errors from Karma tests running in Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=rctay.karma-problem-matcher,239473,265665,26192,1.1
Txt Syntax,"highlight text files(.txt, .out .tmp, .log, .ini, .cnf ...) and provide general utility tools for text documents",https://marketplace.visualstudio.com/items?itemName=xshrim.txt-syntax,238665,261404,22739,1.1
Task Explorer,"Tasks management for npm, vscode, yarn, ant, gradle, grunt, gulp, batch, bash,php composer, make, maven, python, perl, powershell, ruby, pipenv, nsis.  Supports external task providers via API.",https://marketplace.visualstudio.com/items?itemName=spmeesseman.vscode-taskexplorer,222310,245396,23086,1.1
AWS CLI Configure,Quickly access the AWS CLI config & credentials files and set any named profile as the [default] profile.,https://marketplace.visualstudio.com/items?itemName=mark-tucker.aws-cli-configure,221573,244616,23043,1.1
Open in Browser,Opens HTML files in a browser of user's choice.,https://marketplace.visualstudio.com/items?itemName=igordvlpr.open-in-browser,220438,242922,22484,1.1
javascript console utils,Help insert and remove console.(*) statements,https://marketplace.visualstudio.com/items?itemName=whtouche.vscode-js-console-utils,225872,241069,15197,1.1
Symfony for VSCode,Debug and autocomplete of Symfony container,https://marketplace.visualstudio.com/items?itemName=TheNouillet.symfony-vscode,218633,236269,17636,1.1
Toggle Quotes,"Toggle cycle "" -> ' -> `",https://marketplace.visualstudio.com/items?itemName=BriteSnow.vscode-toggle-quotes,203668,232119,28451,1.1
Font Switcher,Quickly configure your font settings.,https://marketplace.visualstudio.com/items?itemName=evan-buss.font-switcher,204658,227105,22447,1.1
Rebound Delete,Changes the CMD+Backspace behavior to work like Sublime Text,https://marketplace.visualstudio.com/items?itemName=aaronbushnell.rebound-delete,986,1046,60,1.1
DevOps Extension Pack,"The most common extensions for DevOps developer in one pack.
This extension pack includes: Debugger for chrome,
Javascript Code Snippets,
ESLint,
Live server,
Bracket Pair Colorizor,
Auto Rename Tag,
Quokka,
Path Intellisense,
Project Manager,
and Editor Config",https://marketplace.visualstudio.com/items?itemName=walkme.devops-extension-pack,4562,4821,259,1.1
React Testing Library - Quick Debug,Makes debugging in react testing library a cinch!,https://marketplace.visualstudio.com/items?itemName=fitzsimonsdevin.rtl-quick-debug,6132,6848,716,1.1
PHP IDE,Turn your vscode into a proper PHP IDE.,https://marketplace.visualstudio.com/items?itemName=mhillmann.php-ide,8586,9433,847,1.1
px to rpx,This is an extension for Visual Studio Code that allows you to convert px to rpx.,https://marketplace.visualstudio.com/items?itemName=zhengjiaqi.px-to-rpx,15174,15962,788,1.1
Junos,Junos for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=codeout.vscode-junos,14787,15945,1158,1.1
Convert To ASCII Art,Utility extension to convert text to ASCII art.,https://marketplace.visualstudio.com/items?itemName=BitBelt.converttoasciiart,14520,15943,1423,1.1
EDIFACT,Basic language support for EDIFACT files,https://marketplace.visualstudio.com/items?itemName=DAXaholic.vscode-edifact,14903,15889,986,1.1
