name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
NGINX Plus Premium - Ubuntu 22.04,"This offering includes a free, full featured 30-day trial. Deliver applications with performance, reliability, security, and scale with NGINX Plus on AWS. Deploy quickly and cost-effectively, and benefit from speeds <30ms. NGINX plus is the all in one (yet surprisingly lightweight) load balancer, reverse proxy, API gateway and content cache. Try it for free today!",https://aws.amazon.com/marketplace/pp/prodview-d577gkk3op5zg?qid=1714080492753&sr=0-5858&ref_=srh_res_product_title,27,28,1,1.0
Nimbal Auto with Web IDE,"Software Test Automation does not need to be an expensive and tedious task. Nimbal helps you transition from Manual Testing to Automated Testing in a quarter of the cost and time. Our framework uses the Gherkin low code, simple English language to write tests and we have pre-written most of the commonly used test steps. The framework is Java-based, therefore it can run compiled code easily at scale. This container includes the Theia Web-IDE and open source libraries that allow you to run combined, end to end, Web, phone app, API, DB, CLI, file system, etc. tests, as well as performance and penetration testing. The Web-IDE is ideal for collaboration and easy to update since it is accessible from any browser.",https://aws.amazon.com/marketplace/pp/B09HZ4HGZ8?qid=1714080988005&sr=0-6220&ref_=srh_res_product_title,1,1,0,1.0
Amazon ECS-Optimized Amazon Linux 2 AMI with Support by Bansir,This is a repackaged open source software wherein additional charges apply for extended support by Bansir. This Product contains Amazon Linux that is ECS-Optimized and includes support by Bansir. Amazon Elastic Container Service is a fully managed container orchestration service. Amazon Elastic Container Service (ECS) uses Docker containers to allows you to easily run your applications on a managed cluster of ECS-Optimized instances.,https://aws.amazon.com/marketplace/pp/B09NMLNLDJ?qid=1714080984203&sr=0-6197&ref_=srh_res_product_title,3,3,0,1.0
Senzing Evaluation Edition,Senzing entity resolution is the most advanced matching and linking technology available. Our team has more than 300 years of combined experience resolving complex data about people and organizations. We've built that knowledge into our engine so your team can accurately resolve entities on day one with unprecedented ease and efficiency.,https://aws.amazon.com/marketplace/pp/B098CDTPHX?qid=1714080994465&sr=0-6257&ref_=srh_res_product_title,1,1,0,1.0
Time Machine Management Node,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B08X6RVZBV?qid=1714081001306&sr=0-6303&ref_=srh_res_product_title,2,2,0,1.0
TeamSpeak - VoIP System for Gamers on Windows 2019,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B08VZ5QB5J?qid=1714081002677&sr=0-6312&ref_=srh_res_product_title,4,4,0,1.0
Amazon ECS-Optimized Amazon Linux 2 AMI (ARM)with Support by Terracloudx,"Terracloudx offers this software product repackaged where additional charges apply for technical support provided by Terracloudx and Amazon Linux AMI (HVM / 64-bit) , email support@terracloudx.com.Amazon Elastic Container Service is a fully managed container orchestration service. Amazon Elastic Container Service (ECS) uses Docker containers to allows you to easily run your applications on a managed cluster of ECS-Optimized instances.",https://aws.amazon.com/marketplace/pp/B08TCGLKKS?qid=1714081004025&sr=0-6323&ref_=srh_res_product_title,3,3,0,1.0
FreeBSD 12,"FreeBSD is an operating system used to power servers, desktops, and embedded systems. Derived from BSD, the version of UNIX developed at the University of California, Berkeley, FreeBSD has been continually developed by a large community for more than 30 years.",https://aws.amazon.com/marketplace/pp/B07L6QV354?qid=1714077175939&sr=0-230&ref_=srh_res_product_title,11,10,-1,0.9
CloudGuard Network Security with Threat Prevention and SandBlast,"CloudGuard Network Security for AWS delivers advanced, multi-layered network security for the AWS cloud environment and protects cloud assets. Security features include Firewall, IPS, Application Control, IPsec VPN, Antivirus and Anti-Bot.",https://aws.amazon.com/marketplace/pp/B07LB54LFB?qid=1714077487214&sr=0-695&ref_=srh_res_product_title,14,13,-1,0.9
Microsoft SQL Server 2016 Web on Windows Server 2019,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B07R3FSRDR?qid=1714079339649&sr=0-4382&ref_=srh_res_product_title,13,12,-1,0.9
FortiMail Secure Email Gateway,"FortiMail is the ideal security complement to an organization's existing deployment of Microsoft Exchange, Office 365 or G-Suite. It offers a complete Secure Email Gateway (SEG) solution with a broad spectrum of top-rated security capabilities to provide a multi-layered approach to detect and prevent inbound attacks, including spam, viruses and advanced, zero-day attacks, plus address outbound content and compliance risks from data loss or business email compromise.",https://aws.amazon.com/marketplace/pp/B01D50VTMY?qid=1714077340354&sr=0-308&ref_=srh_res_product_title,25,21,-4,0.8
FreeSWITCH/FusionPBX VoIP by Netspectrum (64bit),"[This product charges a fee. See details below.] FreeSWITCH is an awarding-winning open source telephony platform that routes and interconnects audio, video, text and other media. FusionPBX adds a web-based GUI on top and extends with many additional features. Together they offer a rich set of features ready to deploy in a few minutes, including call centers, video conferencing, calling cards, enterprise PBX, multi-tenancy, voicemails, IVR, PSTN gateways, and etc. This AMI is built on top of fast and responsive 64bit Amazon Linux. It comes with pre-tuned configurations for AWS EC2 and hardened security configurations (e.g., fail2ban). This build uses popular Apache web server and light-weight SQLite database. This product charges a fee for AWS integration, Amazon Linux porting, cloud-optimized configuration, security hardening and performance tuning.",https://aws.amazon.com/marketplace/pp/B0191S5CU4?qid=1714077679809&sr=0-1551&ref_=srh_res_product_title,5,4,-1,0.8
WordPress with NGINX and SSL Certified by Bitnami and Automattic,"Bitnami, the leaders in application packaging, and Automattic, the experts behind WordPress, have teamed up to offer this official WordPress image on AWS Marketplace.",https://aws.amazon.com/marketplace/pp/B079GBLGSB?qid=1714076889920&sr=0-46&ref_=srh_res_product_title,27,18,-9,0.7
Rsyslog Server with Kinesis forwarding,"Experience a log management solution that revolutionizes the way you handle data, offering a seamless balance between simplicity and cost efficiency. Our product enables you to effortlessly store logs while reducing expenses compared to other cloud providers. With its intuitive interface and straightforward setup process, our product empowers users to effortlessly manage log data and streamline their operations.",https://aws.amazon.com/marketplace/pp/B07YN9CCV4?qid=1714077936358&sr=0-2217&ref_=srh_res_product_title,3,2,-1,0.7
Rocky Linux 8 (Official),"Rocky Linux is a free, open, community enterprise operating system designed to be 100% bug-for-bug compatible with the top upstream enterprise Linux distribution. Built by the community, for the community.",https://aws.amazon.com/marketplace/pp/B099NRB6ZB?qid=1714076756616&sr=0-31&ref_=srh_res_product_title,15,9,-6,0.6
Cisco Secure Firewall Management Center Virtual - BYOL,"Cisco Secure Firewall Management Center (FMC) is your administrative nerve center for managing critical Cisco network security solutions. It provides complete and unified management over firewalls, application control, intrusion prevention, malware defense, and URL filtering. Quickly and easily go from managing a firewall to controlling applications to investigating and remediating malware outbreaks. You can gain additional context with instant access to Cisco SecureX through our built-in ribbon to reduce threat dwell time.",https://aws.amazon.com/marketplace/pp/B01DCZSUMY?qid=1714077148004&sr=0-134&ref_=srh_res_product_title,11,7,-4,0.6
Barracuda CloudGen WAF for AWS - PAYG,"The Barracuda CloudGen WAF detects all inbound web traffic and blocks SQL injections, cross-site scripting, malware uploads, volumetric & application DDoS, or any other attacks against your web applications. It also inspects the HTTP responses from the configured back-end servers for data loss prevention (DLP). The integrated access control engine enables administrators to create granular access control policies for Authentication, Authorization & Accounting (AAA), which gives organizations strong authentication and user control. The onboard L4/L7 load balancing capabilities enable organizations to quickly add back-end servers to scale deployments as they grow. Its application acceleration capabilities, including SSL offloading, caching, compression, and connection pooling, ensure faster application delivery of web application content. The Barracuda CloudGen WAF also supports autoscaling and bootstrapping.",https://aws.amazon.com/marketplace/pp/B014GEC526?qid=1714077402303&sr=0-581&ref_=srh_res_product_title,30,18,-12,0.6
BlueXP - Manual Installation without access keys,"This listing lets you manually launch a BlueXP instance without providing your AWS credentials. After launching the BlueXP software in AWS, you can access it by entering the instance's IP address in a web browser. If you subscribe here, you still need to subscribe on the listing below for PAYGO charges.",https://aws.amazon.com/marketplace/pp/B018REK8QG?qid=1714077144366&sr=0-123&ref_=srh_res_product_title,13,6,-7,0.5
IPFire - The Open Source Firewall (x86_64),"IPFire on AWS secures your cloud infrastructure with a state-of-the-art firewall. Providing an advanced set of features that include a powerful web proxy with content filtering, Intrusion Detection and Prevention System, Quality of Service, Logging and Reporting and VPN connections to your on-premise office and other regions or data centers that are easy to set up and reach bandwidths of multiple Gigabit per second.",https://aws.amazon.com/marketplace/pp/B07HYRD4FX?qid=1714077552505&sr=0-1005&ref_=srh_res_product_title,2,1,-1,0.5
AlmaLinux OS 8 (x86_64),"AlmaLinux OS is an open-source, community-driven Linux operating system that fills the gap left by the discontinuation of the CentOS Linux stable release. AlmaLinux OS is an Enterprise Linux distro, binary compatible with RHEL®, and guided and built by the community. As a standalone, completely free OS, AlmaLinux OS enjoys $1M in annual sponsorship from CloudLinux Inc. and support from more than 25 other sponsors. Ongoing development efforts are governed by the members of the community. The AlmaLinux OS Foundation is a 501(c)(6) non-profit created for the benefit of the AlmaLinux OS community.",https://aws.amazon.com/marketplace/pp/B094C8ZZ8J?qid=1714076958583&sr=0-52&ref_=srh_res_product_title,4,1,-3,0.3
