name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,30,28,-2,0.9
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,30,28,-2,0.9
Cute Puppies of The Day,"You can enjoy the cutest puppies, cat, pets directly on your Chrome. These adorable animals will make you feel happy.",https://workspace.google.com/marketplace/app/cute_puppies_of_the_day/1088309092142,112,106,-6,0.9
InSpace for Google Workspace,Use InSpace to easily schedule and join meetings from Google Calendar.,https://workspace.google.com/marketplace/app/inspace_for_google_workspace/655587760851,7,6,-1,0.9
Chat Drive Real-time chat with Drive™,"Chat with each other to make decisions together. This app use the Google™ real-time database. Create a room, and share with others.",https://workspace.google.com/marketplace/app/chat_drive_realtime_chat_with_drive/667505421774,75,71,-4,0.9
Vonage Conference for Google Calendar,Quickly add your Vonage conferencing details to your Google Calendar events,https://workspace.google.com/marketplace/app/vonage_conference_for_google_calendar/534126076605,63,59,-4,0.9
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,11,10,-1,0.9
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,11,10,-1,0.9
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,11,10,-1,0.9
Cargo for sheets,Experiment leadgen initiatives in seconds,https://workspace.google.com/marketplace/app/cargo_for_sheets/635545301111,19,18,-1,0.9
Salesforce Connector,"Import reports or custom data queries from Salesforce into Google Sheetsᵀᴹ, make changes to Salesforce directly from Google Sheetsᵀᴹ and more.",https://workspace.google.com/marketplace/app/salesforce_connector/857627895310,225,212,-13,0.9
Salesforce Essentials,"Get the #1 CRM. Made for small business. Free for 14 days, plus G Suite customers get 25% off an annual subscription using the link below.",https://workspace.google.com/marketplace/app/salesforce_essentials/345624350505,15,14,-1,0.9
Freshdesk Gmail Gadget,"Freshdesk Gmail Gadget lets you quickly check into ticket and requestor information right from your email, and even send your replies from there.",https://workspace.google.com/marketplace/app/freshdesk_gmail_gadget/287551691553,22,20,-2,0.9
PandaDoc for Google Docs,"Send, track, and e-sign your Google Docs with PandaDoc. Features include legally binding eSignature as well as recipient and document analytics. Start by creating an account at www.pandadoc.com.",https://workspace.google.com/marketplace/app/pandadoc_for_google_docs/463622177030,404,382,-22,0.9
Trello for Gmail by Cardbox,"New! By Cardbox – Create cards from Gmail, view emails and reply from Trello.",https://workspace.google.com/marketplace/app/trello_for_gmail_by_cardbox/105205845151,18,17,-1,0.9
Voyzu Shared Contacts Manager,Share contacts across your Google Workspace domain,https://workspace.google.com/marketplace/app/voyzu_shared_contacts_manager/337624936001,10,9,-1,0.9
AceRoute,Machine learning powered schedule and route optimization solution for Service & Delivery Management,https://workspace.google.com/marketplace/app/aceroute/896581466376,25,23,-2,0.9
Vehicle Routing,Simple tool for daily vehicle route planning. Support various kinds of constraints. Start saving your transportation cost and time.,https://workspace.google.com/marketplace/app/vehicle_routing/659197111295,23,21,-2,0.9
MinuteWorx,MinuteWorx Time Clock and Attendance,https://workspace.google.com/marketplace/app/minuteworx/310960391381,15,14,-1,0.9
Zoho Books,"Zoho Books is your one stop shop online accounting software for managing your business. Its beautiful interface, non jargon text and features like bank feeds makes accounting an enjoyable experience.",https://workspace.google.com/marketplace/app/zoho_books/932402265855,72,67,-5,0.9
Zoho Billing,Zoho Billing is an end-to-end billing solution for every business model.,https://workspace.google.com/marketplace/app/zoho_billing/236041623460,8,7,-1,0.9
Budget Sheets,"Keep track of your monthly sum of transactions and make your life easier, so you can focus on whats more important.",https://workspace.google.com/marketplace/app/budget_sheets/249801210316,10,9,-1,0.9
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,28,25,-3,0.9
FreshBooks Invoicing Add-on,"FreshBooks is the fastest way to invoice your clients, organize expenses, and track time on-the-go. Join over 24 million small business owners already using FreshBooks to make billing painless.",https://workspace.google.com/marketplace/app/freshbooks_invoicing_addon/35731807065,39,34,-5,0.9
Jivrus' Integra for QuickBooks ,Jivrus Integra for QuickBooks is an add-on app for Google Sheets™ to help users get objects and reports into Google Sheets™.,https://workspace.google.com/marketplace/app/jivrus_integra_for_quickbooks/356405545193,31,29,-2,0.9
Bluesofts Acchelper - Read number into words,Read number in words Endlish or VietNamese in GoogleSheets =USD((number) in words for English =VND(number) in words for Vietnamese Author: Nguyen Duy Tuan - http://atoolspro.com,https://workspace.google.com/marketplace/app/bluesofts_acchelper_read_number_into_wor/106415974776,8,7,-1,0.9
Textmetrics,The Smart AI Writing Software for Text Improvement.,https://workspace.google.com/marketplace/app/textmetrics/814378365621,10,9,-1,0.9
ClipCoverage,Public Relation agencies and in-house PR departments use  ClipCoverage to create media coverage reports automatically. Paste in coverage URLs and we grab all the screenshots & PR metrics automatically.,https://workspace.google.com/marketplace/app/clipcoverage/485482013710,19,18,-1,0.9
Zoho Campaigns,An email marketing automation software that drives sales and helps you reach and engage with customers.,https://workspace.google.com/marketplace/app/zoho_campaigns/240552415845,15,14,-1,0.9
BigQuery Uploader for Sheets,"#1 add-on for BigQuery analysts. Brand new version just released! Over 90,000 users and still counting.",https://workspace.google.com/marketplace/app/bigquery_uploader_for_sheets/656385579297,20,19,-1,0.9
Opensense (Formerly SenderGen),"Manage email signatures, analytics and user synchronization for Google Apps.",https://workspace.google.com/marketplace/app/opensense_formerly_sendergen/235509812571,8,7,-1,0.9
Zumpul email signature marketing tool,"Zumpul Gmail signatures, the best email marketing tool for business",https://workspace.google.com/marketplace/app/zumpul_email_signature_marketing_tool/394696046694,22,20,-2,0.9
LumApps,"The Leading Employee Intranet, Recommended for Google Workspace™",https://workspace.google.com/marketplace/app/lumapps/707106531947,56,53,-3,0.9
BetterCloud,SaaS Operations Management Platform for Google Workspace™,https://workspace.google.com/marketplace/app/bettercloud/800521135851,209,198,-11,0.9
ToogleBoard,"ToogleBoard is a Google Workspace add-on, managed by ToogleBox, to publish internal communications, important messages, and reminders without sending emails.",https://workspace.google.com/marketplace/app/toogleboard/296913135592,49,46,-3,0.9
Zoho Vault,"Zoho Vault helps businesses safely store, share, and manage their passwords and implement single sign-on (SSO).",https://workspace.google.com/marketplace/app/zoho_vault/1093594190208,7,6,-1,0.9
Afi G Suite Backup,"Modern Google Workspace (G Suite) Backup with Europe, UK, USA, Australia, Canada datacenters, advanced admin roles, multi-geo compliance, scalable to 1,000,000s users",https://workspace.google.com/marketplace/app/afi_g_suite_backup/429019162995,74,70,-4,0.9
Exclaimer Email Signature Management,Centrally control email signatures for Gmail and turn every email into a powerful engagement opportunity.,https://workspace.google.com/marketplace/app/exclaimer_email_signature_management/441020792836,23,20,-3,0.9
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,14,11,-3,0.8
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,8,6,-2,0.8
Docs Creator - Mail merge for letters,Easily create mail merge letters with Google Docs™ and Sheets™. Install now for free!,https://workspace.google.com/marketplace/app/docs_creator_mail_merge_for_letters/77808591299,126,95,-31,0.8
Quidlo Timesheets - Time Tracking Software,Simple employee time tracking tool. Free for small teams. Check it out!,https://workspace.google.com/marketplace/app/quidlo_timesheets_time_tracking_software/42699177650,29,24,-5,0.8
Papyrs,"Social Intranet, Easy Wiki and Document Management",https://workspace.google.com/marketplace/app/papyrs/797743634207,6,5,-1,0.8
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,28,22,-6,0.8
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,14,11,-3,0.8
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,36,28,-8,0.8
Weekdone weekly reporting,Weekly status report to share goals and achievements. Increase employee engagement and productivity.,https://workspace.google.com/marketplace/app/weekdone_weekly_reporting/924390739069,6,5,-1,0.8
Zoho CRM,"Zoho CRM is a flexible cloud-based CRM for your business that helps you attract, retain and delight customers.",https://workspace.google.com/marketplace/app/zoho_crm/469571659015,162,135,-27,0.8
